_id,created_at,favorite_count,lang,retweet_count,text,user_descreption,user_favourites_count,user_followers_count,user_friends_count,user_location,user_name
62a9fa7e0773fd56d77ef1e0,Wed Jun 15 14:30:29 +0000 2022,0,en,6, the impact artificial intelligence injection molding artificialintelligence technology machinelearning deeplear ,https://t.co/DS6HiZ3oXd - #Blogger * Vagabond * Digital Marketer * #Writer & #Editor * Freelance Digital #Journalist * Love to #Travel * Views are Personal,1545,1284,1209,"New Delhi, India",Kunal Thakur
62a9fa7e0773fd56d77ef1e1,Wed Jun 15 14:30:28 +0000 2022,0,en,0,with increased digitalization the length global supply chains has increased columbia law school professor kath ,"SkilledBiz Consulting is a reseller of QuickBooks Pro, Premier, Enterprise, and QuickBooks Online.",0,1,2,"Muncie, IN ",SkilledBiz Consulting
62a9fa7e0773fd56d77ef1e2,Wed Jun 15 14:30:25 +0000 2022,0,en,0,with increased digitalization the length global supply chains has increased columbia law school professor kath ,Advance Certified QuickBooks ProAdvisor,244,434,203,Bookkeeping/Virtual Consultant,Gina Rodkey
62a9fa7e0773fd56d77ef1e3,Wed Jun 15 14:30:21 +0000 2022,0,en,1,   are working regulations like the cyber resilience act help protect critical infrastructure and supplychain  ,Latest news from @Atos on #CyberSecurity #CloudSecurity #DataProtection Trusted #DigitalIdentity #IoTsecurity #AdvancedDetection. Be ready for the unexpected!,1440,3336,4976,France,Atos Cybersecurity
62a9fa7e0773fd56d77ef1e4,Wed Jun 15 14:30:11 +0000 2022,0,en,0, explore how tomorrow street joint venture between and the luxembourg government bridging the ,"Supply Chain Digital Magazine is the ‘Digital Community’ for the global #Procurement, #SupplyChain & #Logistics industry. 

Powered by @BizClikMediaGrp",5827,42316,1305,,Supply Chain Digital
62a9fa7e0773fd56d77ef1e5,Wed Jun 15 14:30:06 +0000 2022,0,en,0,manufacturing technology orders surpassed april manufacturing technology ,We help lower middle-market manufacturers transition into retirement or partner to facilitate growth. Specializing in family-run companies.,7147,1115,2694,USA,AcceleratedMfgBroker
62a9fa7e0773fd56d77ef1e6,Wed Jun 15 14:30:02 +0000 2022,1,en,0,the north carolina collaboratory relies sas for iot azure harness the complex system cold chain logist ,"Code head, data wrangler, wanderer, author and SAS instructor. Opinions are mine alone - don't blame SAS :-) https://t.co/UX1Nx2neDF https://t.co/HseLTjzmDu",7335,1016,570,"Williamsburg, VA",Mark Jordan
62a9fa7e0773fd56d77ef1e7,Wed Jun 15 14:30:00 +0000 2022,1,en,0,price protection timely delivery effective communication hear how prostoknow winner lisa wittmer ,"OMNIA Partners, Private Sector is the nation’s largest & most trusted group purchasing organization helping procurement. #OMNIAPartnersPrivate",90,205,50,"Franklin, TN","OMNIA Partners, Private Sector"
62a9fa7e0773fd56d77ef1e8,Wed Jun 15 14:29:17 +0000 2022,0,en,0,checkpointsw did you know that cyberattacks globally increased average compared get ,"Official twitter account for Check Point Software Netherlands, regarding news and events.",0,257,57,"Houten, Nederland",CheckPointNederland
62a9fa7e0773fd56d77ef1e9,Wed Jun 15 14:28:42 +0000 2022,1,en,0,did you know that cyberattacks globally increased average compared get insights how ,You deserve the best security. The protection you need against Gen V attacks. #cybersecurity,4863,71327,2756,"San Carlos, CA | Tel Aviv, IL",Check Point Software
62a9fa7e0773fd56d77ef1ea,Wed Jun 15 14:28:27 +0000 2022,0,en,6, the impact artificial intelligence injection molding artificialintelligence technology machinelearning deeplear ,"Freelance Digital #Journalist * #SocialMedia Influencer * Content Creator * #News #Editor & #Writer * Humanity First, Views are Personal",1315,1422,1484,"New Delhi, India",Komal Sharma 💙
62a9fa7e0773fd56d77ef1eb,Wed Jun 15 14:28:19 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"Insights Content Editor at Bloomberg Law  @Blaw. RT not an endorsement.  Send ideas for articles on legal trends, issues to Insights@bloombergindustry.com",238,148,150,,Insights Content Editor MP
62a9fa7e0773fd56d77ef1ec,Wed Jun 15 14:28:08 +0000 2022,0,en,0,sam panzer back with new article about the macroeconomic conditions impacting the global economy and ,"💡 Where the Future Of Food starts & scales.
+ Weekly FoodTech newsletter 📧
+ FoodHack meetups in 40+ cities 🌍
+ 14 Investments in leading FoodTech's 💸",1103,1473,2988,"Lausanne, Switzerland",FoodHack
62a9fa7e0773fd56d77ef1ed,Wed Jun 15 14:28:06 +0000 2022,0,en,1, say goodbye the struggle managing multiple carriers introducing single platform manage all your carriers and the ,,168,0,37,,Walter Deandre
62a9fa7e0773fd56d77ef1ee,Wed Jun 15 14:27:46 +0000 2022,0,en,0,why are electroniccomponents becoming more expensive how long will inflation continue affecting the supplychain ,"Sourcengine is a global e-commerce marketplace for electronic components where procurement specialists can buy from 3,500+ traceable suppliers.",112,2099,211,"Irvine, CA",Sourcengine
62a9fa7e0773fd56d77ef1ef,Wed Jun 15 14:27:44 +0000 2022,1,en,0, ddiinstructor tomasz sokolowski from ddiaffiliate mpm productivity management leads house demand driven pla ,"The Demand Driven Institute (DDI) was founded by Carol Ptak & Chad Smith.  DDI is the world leader in Demand Driven education, training and compliance.",272,1304,4638,,Demand Driven Inst
62a9fa7e0773fd56d77ef1f0,Wed Jun 15 14:26:57 +0000 2022,0,en,0,take the hassle out shipping with our ocean freight experts help you plan for fluctuating market demand and ,"Track Point, LLC is a service offered by third-party logistic providers that link shippers and carriers.",10,0,1,,TrackPoint
62a9fa7e0773fd56d77ef1f1,Wed Jun 15 14:26:30 +0000 2022,1,en,0, teisslondon session measuring and strengthening your supplychain cyber resilience who trust and how ,"#Cybersecurity platform for #infosec leaders to learn, network & share best practices, via news, articles, video interviews, events & podcasts.",883,7950,3024,"London, UK",teiss
62a9fa7e0773fd56d77ef1f2,Wed Jun 15 14:26:14 +0000 2022,0,it,0,fervono preparativi per ultimo live theweb academy mercoledì giugno alle risponderemo tutte tue ,KNOBS is a Software House specialized in Blockchain development. Since 2014,67,141,105,Milano,KNOBS
62a9fa7e0773fd56d77ef1f3,Wed Jun 15 14:24:39 +0000 2022,0,en,7, insulin shortage might next supply chain crisis foxnews insulin supplychain diabetes ,"#MAGA #KAG2020
Scapegoat of the Empire",74079,2698,4824,,Mark Bahrenfuss
62a9fa7e0773fd56d77ef1f4,Wed Jun 15 14:24:06 +0000 2022,1,en,0,featured supply chain company the week integrated logistics company that leverages ,"Leading Executive Search Firm
An “old school” head hunting firm with a modern approach",745,147,768,,The Munayyer Group
62a9fa7e0773fd56d77ef1f5,Wed Jun 15 14:24:05 +0000 2022,2,it,0, matrimoni tra persone creano una nuova famiglia quelle tra tecnologia sistemi organizzati creano nuove opportu ,Le potenzialità delle tecnologie digitali per una green economy sono dirompenti. Rimani aggiornato. #GreenEconomy #DigitalTransformation #Sostenibilità,7543,1961,1762,Italia,Milano Green & Digital
62a9fa7e0773fd56d77ef1f6,Wed Jun 15 14:24:01 +0000 2022,0,en,16, connected gartnersc today karin bursa amp polly mitchell guthrie aka polly from raleigh karin leads our ,"Supply Chain Industry Analyst, Connector and Thought Provoker",0,157,28,Atlanta,Chris Barnes
62a9fa7e0773fd56d77ef1f7,Wed Jun 15 14:23:33 +0000 2022,0,en,0, have supplychain jobs open today kansascity check them out via the link our bio ,"Follow this account for geo-targeted Supply Chain job tweets in Kansas City, MO. Need help? Tweet us at @CareerArc!",0,263,197,"Kansas City, MO",KansasCity SupplyChn
62a9fa7e0773fd56d77ef1f8,Wed Jun 15 14:23:31 +0000 2022,0,en,7, insulin shortage might next supply chain crisis foxnews insulin supplychain diabetes ,"Starting over again. Lost 13k. Gonzaga Allum. CMR grad. Waiting for the Patriots to take back our country! Followed by @RealJamesWoods, @codeofvets.",92100,15132,15167,MONTANA ,SCARECROW
62a9fa7e0773fd56d77ef1f9,Wed Jun 15 14:22:20 +0000 2022,0,en,0,headline now new edition out common sense purchasing top procurement supplychain ,CEO Apollo Solutions. Professor. Multi-Genre author.13 books on Amazon. Leadership by Storytelling. Lean & Six Sigma Black Belt. Navy Supply Corps Captain Retd.,287,2820,2520,"Wisconsin, USA",Dr Tom DePaoli
62a9fa7e0773fd56d77ef1fa,Wed Jun 15 14:22:17 +0000 2022,11,en,0,nano one appoints lisa skakun independent director and sets agm date read full release ,NANO (TSX) is a company with a scalable industrial process for producing better battery materials  https://t.co/KN6T1VrYTu $nano $nnomf #batteries,731,3433,1059,"Vancouver, BC",NanoOne
62a9fa7e0773fd56d77ef1fb,Wed Jun 15 14:21:33 +0000 2022,0,en,18, from factory your doorstep with the right data can help you automate your entire supply chain around ,जीवन मै संघर्ष यदि न हो तो शेरों को जीना भी मुश्किल लगता है.,230931,13492,8742,"New Delhi, India",RAMESH DIL SAINI
62a9fa7e0773fd56d77ef1fc,Wed Jun 15 14:21:32 +0000 2022,0,es,0,fabián yannone prioritario incorporar una nueva generación profesionales ,Periodista free lance. Mujer todo terreno. Hay que ser feliz en este mundo; porque los que no son felices se la pasan jodiendo a los demás. Síganme los buenos.,7485,666,2478,,Viviana Rinaldi
62a9fa7e0773fd56d77ef1fd,Wed Jun 15 14:21:05 +0000 2022,0,en,0, june the uflpa will deny the import products from the xinjang region china placing the burden ,"𝗛𝗲𝗹𝗽𝗶𝗻𝗴 𝗕𝘂𝘀𝗶𝗻𝗲𝘀𝘀𝗲𝘀 𝗧𝗼 𝗖𝗿𝗲𝗮𝘁𝗲 𝗔 𝗠𝗼𝗿𝗲 𝗖𝗼𝗻𝗻𝗲𝗰𝘁𝗲𝗱, 𝗜𝗻𝘁𝗲𝗹𝗹𝗶𝗴𝗲𝗻𝘁 𝗦𝘂𝗽𝗽𝗹𝘆 𝗖𝗵𝗮𝗶𝗻.",52,4,35,United Kingdon,Kate Davies
62a9fa7e0773fd56d77ef1fe,Wed Jun 15 14:21:02 +0000 2022,0,en,0, you looking for work menen flanders check out this job supplychain,Follow this account for geo-targeted Manufacturing job tweets in Belgium. Need help? Tweet us at @CareerArc!,0,146,105,Belgium,TMJ-BEL Manuf Jobs
62a9fa7e0773fd56d77ef1ff,Wed Jun 15 14:20:57 +0000 2022,0,en,1, whether you new importing exporting goods you know what but simply don have the time let ,,775,40,148,,Chris Ferguson
62a9fa7e0773fd56d77ef200,Wed Jun 15 14:20:48 +0000 2022,2,en,1,   are working regulations like the cyber resilience act help protect critical infrastructure and ,#womenintech #digitalsecurity @atos #techforgood,176,246,212,Paris France,Julie de La Tour d’Artaise
62a9fa7e0773fd56d77ef201,Wed Jun 15 14:20:34 +0000 2022,0,en,2, many companies operate some type supply chain control tower still upgrading digital end end nerve center ,Technology For World Peace,22766,5974,5006,,Tech News Review - TNR-01
62a9fa7e0773fd56d77ef202,Wed Jun 15 14:19:20 +0000 2022,0,und,0, transport shipping trucking supplychain freight cargo logisticscompany delivery business ,Integrated Logistics Service & Solution Provider,28,46,7,,Rhenus Logistics India
62a9fa7e0773fd56d77ef203,Wed Jun 15 14:19:16 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,Senior Legal Analyst with the Transactions team for @BBGIndustry.  @ClarkUniversity and @UConnLaw alum.  Opinions are mine.  Retweets are not endorsements.,758,81,112,,Emily Rouleau
62a9fa7e0773fd56d77ef204,Wed Jun 15 14:19:01 +0000 2022,1,en,0,the north carolina collaboratory relies sas for iot azure harness the complex system cold chain logist ,"Principal Solution Architect @SASSoftware | technical connoisseur | love/hate 4 shiny things | potato chip addict | coffee, yes | LSU 🐯 fan | opinions my own.",10505,63,61,"Cary, NC",Nick Newbill
62a9fa7e0773fd56d77ef205,Wed Jun 15 14:17:01 +0000 2022,0,en,0, you looking for work lansing check out this job supplychain,"Join a team that values customers, competition, family, freshness, health & safety.",12,1450,101,228 stores - MI IL IN OH KY WI,Meijer Jobs
62a9fa7e0773fd56d77ef206,Wed Jun 15 14:16:55 +0000 2022,1,en,0,aham was strong supporter the ocean shipping reform act which expected sign this week osra ,"Policy arm of @AHAM_Voice for home appliance mfg industry. Hundreds of companies, thousands of workers, millions of appliances, billions in value.",1380,367,1517,"Washington, DC",AHAM Policy
62a9fa7e0773fd56d77ef207,Wed Jun 15 14:16:39 +0000 2022,0,en,0, location doesn mean boo you don have the right product the right location caleb nelson ,The Voice of Supply Chain,7799,20313,12514,,Supply Chain Now
62a9fa7e0773fd56d77ef208,Wed Jun 15 14:16:31 +0000 2022,0,en,1, how are going make your life better there are many ways our know how experts spoke about supplychain mana ,"The GKWCC is a membership driven association that advocates, connects and grows the Greater Kitchener Waterloo business community.",13845,12822,2696,Kitchener-Waterloo,Greater KW Chamber
62a9fa7e0773fd56d77ef209,Wed Jun 15 14:15:47 +0000 2022,0,en,0,business inventories grew mom apr after mom mar manufacturing inventories grew mom and retail ,"Aggregating economic commentary, data, and reports with topics ranging from #macro to financial #markets",253,910,590,,MTS Insights
62a9fa7e0773fd56d77ef20a,Wed Jun 15 14:15:42 +0000 2022,2,en,0,thank you for joining last night and thank you for your partnership bringing equitable workf ,Our mission is to mobilize philanthropy by matching donors and resources with community needs for the benefit of our region.,347,299,376,"New Bedford, MA",SouthCoast Community Foundation
62a9fa7e0773fd56d77ef20b,Wed Jun 15 14:15:41 +0000 2022,0,en,0,railroad contract talks remain deadlocked after more than two years negotiations president joe biden will ,Covering Canada's Supply Chain for Over 60 Years (formerly PurchasingB2B). Print edition relaunches with December 2018 issue. Online at https://t.co/NrPuVEJRlV.,587,1805,1562,"Toronto, ON",Supply Professional magazine
62a9fa7e0773fd56d77ef20c,Wed Jun 15 14:15:39 +0000 2022,0,en,1, this ebook delve into the supply chain challenges faced the cell and gene therapy industry also dive into ,Cognitive-behavioral psychologist. I believe in open science. I have LGMD2D (LGMDR3) Interested in #celltherapy #genetherapy #stemcells #RegenerativeMedicine,1245,154,629,Spain,Cool rat
62a9fa7e0773fd56d77ef20d,Wed Jun 15 14:15:06 +0000 2022,1,en,0,shipping chokepoints and supply chain vulnerabilities supplychain shipping freight,"Tweeting, Blogging, and Podcasting about 
Trends & Innovations in Supply Chain and Logistics

DM for Sponsored Content options",1532,22689,7858,"Rotterdam, the Netherlands",Martijn Graat
62a9fa7e0773fd56d77ef20e,Wed Jun 15 14:14:59 +0000 2022,0,en,0, collaboration with aim build the capacity hmv drivers ensure safe transportation ,"The country’s most influential social impact organization, we at Sambhav Foundation are committed to empowering the lives of the marginalized communities.",54,65,18,"Bengaluru, India",Sambhav Foundation
62a9fa7e0773fd56d77ef20f,Wed Jun 15 14:14:52 +0000 2022,0,en,2, what you need know about energy and food security energy foodsecurity food foodies supe ,"Supporting our great American Kennel Club, our nation's farmers, animals in entertainment, hunting, fishing, life saving medical research & the Florida Gators",68035,1875,3751,,Jackie Kensler
62a9fa7e0773fd56d77ef210,Wed Jun 15 14:14:49 +0000 2022,0,en,6, curb china grip antimony therefore the house armed services committee released draft legislation june ,"Vanprob Solutions works into field of Research, Manufacturing, Marketing & Commerce; with allies in India, USA, UK, Korea, Sweden, Australia, Japan, etc.",0,83,1,"Mumbai, India",Vanprob
62a9fa7e0773fd56d77ef211,Wed Jun 15 14:14:47 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"Vanprob Solutions works into field of Research, Manufacturing, Marketing & Commerce; with allies in India, USA, UK, Korea, Sweden, Australia, Japan, etc.",0,83,1,"Mumbai, India",Vanprob
62a9fa7e0773fd56d77ef212,Wed Jun 15 14:14:41 +0000 2022,0,en,1, june the uflpa will deny the import products from the xinjang region china placing the burden proof that for ,,16,0,9,,Tanya Scott
62a9fa7e0773fd56d77ef213,Wed Jun 15 14:14:40 +0000 2022,0,en,6, observations from kubeconeu peak maturity big push for platforms top everyone talking supp ,"Vanprob Solutions works into field of Research, Manufacturing, Marketing & Commerce; with allies in India, USA, UK, Korea, Sweden, Australia, Japan, etc.",0,83,1,"Mumbai, India",Vanprob
62a9fa7e0773fd56d77ef214,Wed Jun 15 14:14:38 +0000 2022,0,en,3, national virtual training pharmaceutical supplychain platform with lagos amuwo apapa king and surulere ,"Vanprob Solutions works into field of Research, Manufacturing, Marketing & Commerce; with allies in India, USA, UK, Korea, Sweden, Australia, Japan, etc.",0,83,1,"Mumbai, India",Vanprob
62a9fa7e0773fd56d77ef215,Wed Jun 15 14:13:55 +0000 2022,0,en,0,what steps can you take modernize supplychain workflows read this ,Plan. Protect. Pre-empt. Proactive #cybersecurity for the world's most sensitive IT environments.,1065,837,1084,Miami,CyVent
62a9fa7e0773fd56d77ef216,Wed Jun 15 14:13:51 +0000 2022,0,en,0,now hiring for supplychain job opportunities kalamazoomi click the link our bio see them ,"Follow this account for geo-targeted Supply Chain job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!",0,271,192,"Kalamazoo, MI",Kalamazoo SupplyChn
62a9fa7e0773fd56d77ef217,Wed Jun 15 14:13:43 +0000 2022,0,en,0, the capital today advocating for housingaffordability and improving the supplychain ,"MKE Top Home Builder | Speaker | Author ""Leadership Growth Hacks"" | Operation Finally Home Builder | Patriot |Quit Twitter ▶️https://t.co/9ilgNHVcun",3146,326,712,Milwaukee Wi.,David Belman
62a9fa7e0773fd56d77ef218,Wed Jun 15 14:13:21 +0000 2022,0,en,0, jobs with titles like maintenance technician villa vincent crookston sound appealing you follow ,Follow this account for geo-targeted Supply Chain job tweets in Minnesota Non-Metro. Need help? Tweet us at @CareerArc!,0,222,193,Minnesota,Minnesota S-Chain
62a9fa7e0773fd56d77ef219,Wed Jun 15 14:13:03 +0000 2022,1,en,1, june the uflpa will deny the import products from the xinjang region china placing the burden ,Moving as one™,476,6822,4846,"Austin, TX",e2open
62a9fa7e0773fd56d77ef21a,Wed Jun 15 14:12:59 +0000 2022,0,en,0, your business using rfid you already winning rfidtechnology assetmanagement logistics supplychain ,National Office Systems is the leading provider of high density shelving and armory management systems.,448,461,1135,Washington DC,Joe Alvarez
62a9fa7e0773fd56d77ef21b,Wed Jun 15 14:12:31 +0000 2022,0,en,0,this supplychain job might great fit for you click the link our bio see and more inventory crew ,"Follow this account for geo-targeted Supply Chain job tweets in Dayton, OH. Need help? Tweet us at @CareerArc!",0,301,188,"Dayton, OH",Dayton S-Chain
62a9fa7e0773fd56d77ef21c,Wed Jun 15 14:10:36 +0000 2022,0,en,5, can the printing books more sustainable you bet maverick senior associate simon crump new post reveals simp ,Publishing consultancy specialising in digital workflows for scholarly and academic publishers,429,102,117,"Richmond, England",Green Fifteen
62a9fa7e0773fd56d77ef21d,Wed Jun 15 14:10:11 +0000 2022,0,en,0,stop staring the clock every day time for new career follow view jobs with titles like customer ,"Follow this account for geo-targeted Supply Chain job tweets in Cleveland, OH. Need help? Tweet us at @CareerArc!",0,230,203,"Cleveland, OH",ClevelandOH S-Chain
62a9fa7e0773fd56d77ef21e,Wed Jun 15 14:09:55 +0000 2022,1,en,0,investment automated handling and storage brings host benefits for largest independent wine store ,"Latest Shipping & Freight News, Information + Videos from around the world. #Shipping #Freight #Logistics #Trucking #SupplyChain #AirCargo #Maritime #SeaFreight",4,142,547,,Shipping & Freight Updates
62a9fa7e0773fd56d77ef21f,Wed Jun 15 14:09:05 +0000 2022,0,en,0,this whitepaper summary the most important points relevant the automotive supplychain voiced leadi ,"One Network is the global leader in supply chain control towers, and provider of the Digital Supply Chain Network™ enabling autonomous supply chain management.",699,3713,3375,"Dallas, TX, USA",One Network Enterprises
62a9fa7e0773fd56d77ef220,Wed Jun 15 14:08:57 +0000 2022,0,en,1, transportation amp supplychain execs should pay attention the metaverse asserts new blog pos ,"♻️I auto-retweet #VirtualReality tweets!

⚠️NSFW tweets filtered but still possible as Auto-Retweet

🔖Find #VR reviews➡️@NookSite

💻Built by➡️@NookSite",425,4116,1,Metaverse,VR Retweeter
62a9fa7e0773fd56d77ef221,Wed Jun 15 14:08:56 +0000 2022,0,en,1, how blockchain helping the supplychain has good look the role blockchain tech playing including ,Publisher at the Institution of Engineering and Technology. Technology and blockchain and sustainability enthusiast.,1417,62,535,"London, England",Kruna Vukmirovic
62a9fa7e0773fd56d77ef222,Wed Jun 15 14:08:36 +0000 2022,0,en,3, our procurement and supplychain solutions yash gives breakdown some the most insightful topics seen ,"The latest in the Infonomics® brand of healthcare management consulting powered by https://t.co/koH9oNiIkm
#Infonomics",1,3658,3540,"Palos Verdes Estates, CA",Infonomics®
62a9fa7e0773fd56d77ef223,Wed Jun 15 14:08:35 +0000 2022,0,en,3, our procurement and supplychain solutions yash gives breakdown some the most insightful topics seen ,"Putting the Social in Supply Chain. The gathering place to collaborate, share information and leverage the Social Network for Supply Chain in Healthcare.",3,2045,1806,,Supply Chain Social Network
62a9fa7e0773fd56d77ef224,Wed Jun 15 14:08:31 +0000 2022,0,en,1, this 𝐏𝐡𝐃 𝐒𝐮𝐦𝐦𝐞𝐫 𝐀𝐜𝐚𝐝𝐞𝐦𝐲 edition continues with the outstanding session 𝐶𝑜𝑚𝑝𝑒𝑡𝑖𝑡𝑖𝑜𝑛 𝑎𝑛𝑑 𝐶𝑜𝑜𝑝𝑒𝑟𝑎𝑡𝑖𝑜𝑛 𝑆𝑢𝑝𝑝𝑙𝑦 ,Director del Master en Dirección de la Cadena de Suministro (MDSC) del Zaragoza Logistics Center,465,473,1421,Zaragoza,M.A. García
62a9fa7e0773fd56d77ef225,Wed Jun 15 14:08:16 +0000 2022,0,en,0, stay ahead supplychain disruptions amp keep with ever evolving customer demands time transform you ,PositiveEdge is a global business technology company specializing in the implementation of CRM products and services.,8,36,167,"Newark, California",PositiveEdge Solutions
62a9fa7e0773fd56d77ef226,Wed Jun 15 14:08:01 +0000 2022,0,en,0,what the typical supply chain journey for vegetables grown traditional farm how does that differ from ,We’re changing the way we farm produce and feed people with sustainable vertical farming technology.,74,476,16,"Cleburne, TX",Eden Green Technology
62a9fa7e0773fd56d77ef227,Wed Jun 15 14:07:38 +0000 2022,0,en,0, maximize supplychain performance complexity and unpredictable variables each stage delivery journey ,A @UPS Company making 1-2 day delivery easy and affordable for businesses of all sizes with our on‑demand warehousing and fulfillment technology. 📦,469,291,441,"Atlanta, GA",Ware2Go | Fulfillment Services
62a9fa7e0773fd56d77ef228,Wed Jun 15 14:07:23 +0000 2022,0,en,1, with global supplychain bottlenecks unlikely resolve themselves soon firms have turned their attention reshorin ,"✊💗🇮🇱
חירות אפשר לקחת רק מאנשים שמוכנים לוותר עליה
Freedom can be taken only from people willing to give it up",6746,682,126,Online,Oren Simon - אורן סימון
62a9fa7e0773fd56d77ef229,Wed Jun 15 14:07:14 +0000 2022,0,es,2, qué les parecería space para hablar sobre crisis mundial cadena suministro twitterspace twi ,,14680,1061,1446,,Abraham K. Weller
62a9fa7e0773fd56d77ef22a,Wed Jun 15 14:07:11 +0000 2022,0,en,2, every tweet post help create jobs for americans and boost manufacturing buy american for america ,Currently researching on my theory of the various circumstances that preclude some people to allow themselves to get drawn into (The Circle of Friends Effect).,109607,2605,5006,Central Ohio ,Steven C Rechel
62a9fa7e0773fd56d77ef22b,Wed Jun 15 14:06:52 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"Legal Analyst @BLaw. Texan, #antitrust geek, dynamite cook, art junkie. Opinions my own, retweets are not endorsements.",50467,827,914,,Eleanor Tyler
62a9fa7e0773fd56d77ef22c,Wed Jun 15 14:06:15 +0000 2022,0,en,0, gov may ban imports made forced labour and gov has and enforces and working with canada and mexico ,"HumanRights Sustainability ESG & in SupplyChains esp EthicalFashion Advocacy. Wrkd China Asia 11ys, speak Chinese. Articles, podcast, etc https://t.co/vF84Yegr2w",192041,4134,4971,London,Kate Larsen 李可婷
62a9fa7e0773fd56d77ef22d,Wed Jun 15 14:06:08 +0000 2022,1,en,0,working transform tomorrow today discover empowerment foresight innovation learn more ,“Don’t judge me by my successes; judge me for how many times I have fallen and gotten back up.”                   https://t.co/BJFBYoEiFE,950,100,108,United States,Lionstar
62a9fa7e0773fd56d77ef22e,Wed Jun 15 14:05:33 +0000 2022,1,en,0,fedex ups dividends they can put money the company operations regain lost market position spend ,Supply Chain/Logistics consultant & advisor. I draw on real end-to-end SCM experience. Penn Stater. Ice coffee drinker. I agree with me. Email: tomc@ltdmgmt.com,61099,1371,740,"Lehigh Valley, PA",Tom Craig
62a9fa7e0773fd56d77ef22f,Wed Jun 15 14:05:33 +0000 2022,0,en,0,the sleek four wheeled carts look familiar enough but not even ups knows precisely how describe what could ,Covering Canada's Supply Chain for Over 60 Years (formerly PurchasingB2B). Print edition relaunches with December 2018 issue. Online at https://t.co/NrPuVEJRlV.,587,1805,1562,"Toronto, ON",Supply Professional magazine
62a9fa7e0773fd56d77ef230,Wed Jun 15 14:04:50 +0000 2022,0,en,7, insulin shortage might next supply chain crisis foxnews insulin supplychain diabetes ,"Old retired Nurse 
Wife, Mom and Grandma, Married to an old retired Marine ❤🇺🇸💙",70511,741,1055,"Cowtown,  Texas",valgal
62a9fa7e0773fd56d77ef231,Wed Jun 15 14:04:22 +0000 2022,0,en,8, for those doing business with china starting next tuesday goods sourced mined produced manufactured who ,"Team Lead-Data, Legal Analytics & Business (DataLAB) @BLaw. Dog person, marathoner, lover of books, food & craft beer, Opinions (and errors) are mine. She/her",1999,689,968,Northern VA,Molly Huie
62a9fa7e0773fd56d77ef232,Wed Jun 15 14:03:58 +0000 2022,0,en,1, transportation amp supplychain execs should pay attention the metaverse asserts new blog ,"We blend advanced analytics, data science, software development and management consulting to help organizations transform their performance.",215,96,120,"Princeton, NJ and New York, NY",PrincetonConsultants
62a9fa7e0773fd56d77ef233,Wed Jun 15 14:03:43 +0000 2022,0,en,0, massive amount appointment announcements for bell flavors amp fragrances see the list promotions below ,The Resource for Sensory and Wellness Innovation.,577,4171,101,,Perfumer & Flavorist+ Magazine
62a9fa7e0773fd56d77ef234,Wed Jun 15 14:03:41 +0000 2022,0,en,0, catch with katie seawell cco get her thoughts cea trends amp learn more about bowery ,"Premier agricultural trade show & conference for Indoor|Vertical Farming, Controlled Environment Agriculture industry",2462,9087,1354, ,Indoor Ag-Con
62a9fa7e0773fd56d77ef235,Wed Jun 15 14:03:28 +0000 2022,0,en,3, thanks craig hillier paul and sean harapko from for joining the ceoleadershipcouncil for enlightening disc ,"Pres & CEO, Global Business Alliance @GlobalBiz - Assn. of American Companies with Global Heritage. Tweets my own.",1430,667,666,"Washington, DC",Nancy McLernon
62a9fa7e0773fd56d77ef236,Wed Jun 15 14:03:24 +0000 2022,0,en,0, rooted commitment creating value for artisanal and small scale miners and their communities find out how ,"Supporting global business, farmers and communities to tackle environmental and social challenges around the world since 1999. 🪱🍃🌏👨‍🌾",2985,4756,2492,Worldwide,Earthworm Foundation
62a9fa7e0773fd56d77ef237,Wed Jun 15 14:03:04 +0000 2022,0,en,0,every company has faced challenges that come with interrupted supply chain recognize supplychain disruption ,"Custom provider of printed electronics, asset identification solutions, metal nameplates, labels, overlays, membrane switches, touchscreens, and HMI devices.",159,227,263,"Youngstown, OH",The Cubbison Company
62a9fa7e0773fd56d77ef238,Wed Jun 15 14:02:20 +0000 2022,0,en,0,cvs health hiring lavista click the link our bio apply delivery driver grand island area supplychain,"Follow this account for geo-targeted Supply Chain job tweets in Omaha, NE. Need help? Tweet us at @CareerArc!",0,231,187,"Omaha, NE",Omaha S-Chain
62a9fa7e0773fd56d77ef239,Wed Jun 15 14:02:04 +0000 2022,0,en,0, rivian pushes back deliveries its ssuv once again engadget electricvehicle ,Just a simple country boy doing the best I can in the big city! I #followback,7685,25032,18735,"Houston, TX",Harold Gardner
62a9fa7e0773fd56d77ef23a,Wed Jun 15 14:01:40 +0000 2022,0,en,7, insulin shortage might next supply chain crisis foxnews insulin supplychain diabetes ,"Professor Medicine @nyulangone, nothing opinion of employer, Medical Director NYUDoctorRadio @SiriusXm https://t.co/lxpc32hlz3 @foxnews contributor",14179,36308,634,,Marc Siegel MD
